le_id,sub_prof_id,limit_id,client_id,limit_class,limit_type,limit_advised_indicator,limit_product_code,limit_product_name,activated_limit_indicator,activated_limit_status,activated_limit_class,activated_limit_type,sanctioned_amount,utilized_amount,available_amount,start_date,maturity_date,mth_end,src,cty
LE001,SP001,30000106,C100985,CO-BORROWER LIMIT,CONTROL,Y,SSCUSTLOVR,LIMIT-OVERNIGHT CUSTODY SERVICES,N,Inactive,CO-BORROWER LIMIT,INNER,243787,35589,208198,2020-07-30,2030-01-22,2024-12-31,SCI,SG
LE001,SP001,30000107,C100367,CO-BORROWER LIMIT,CONTROL,Y,GMGMKTLAR2,LIMIT-ACR (CAT 2),N,Inactive,CO-BORROWER LIMIT,INNER,1073232,61483,1011749,2017-03-01,2027-02-16,2024-12-31,SCI,SG
LE001,SP001,30000108,C100932,CO-BORROWER LIMIT,INNER,N,LELOANTLN,TERM LOANS,Y,Active,CO-BORROWER LIMIT,OUTER,193799,120728,73071,2017-11-22,2028-04-04,2024-12-31,SCI,SG
LE001,SP001,30000109,C100694,MAIN BORROWER LIMIT,CONTROL,Y,LELOANMLRS,MORTGAGE LOANS-RESIDENTIAL,N,Inactive,CO-BORROWER LIMIT,OUTER,210565,120362,90203,2016-08-23,2027-08-04,2024-12-31,SCI,SG
LE001,SP001,30000110,C100092,CO-BORROWER LIMIT,INNER,N,CRRISKCOLL,LIMIT-INDIRECT RISK-COLLATERAL,Y,Active,CO-BORROWER LIMIT,CONTROL,151078,75783,75295,2021-10-19,2027-10-10,2024-12-31,SCI,SG
LE001,SP001,30000111,C100263,CO-BORROWER LIMIT,INNER,N,SSCUSTLDAY,LIMIT-INTRADAY CUSTODY SERVICES,Y,Active,MAIN BORROWER LIMIT,OUTER,23890,17409,6481,2022-04-29,2030-08-24,2024-12-31,SCI,SG
LE001,SP001,30000112,C100741,CO-BORROWER LIMIT,CONTROL,N,TRIMPFOIML,IMPORT LOAN,N,Inactive,MAIN BORROWER LIMIT,INNER,158496,60502,97994,2016-06-16,2030-08-15,2024-12-31,SCI,SG
LE001,SP001,30000113,C100268,CO-BORROWER LIMIT,CONTROL,N,TRGTEECUBG,BOND & GUARANTEES,Y,Active,CO-BORROWER LIMIT,OUTER,172858,105027,67831,2018-07-24,2028-09-09,2024-12-31,SCI,SG
LE001,SP001,30000114,C100937,MAIN BORROWER LIMIT,CONTROL,Y,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (NON-TM),N,Inactive,MAIN BORROWER LIMIT,INNER,1911200,1212303,698897,2023-07-20,2027-08-21,2024-12-31,SCI,SG
LE001,SP001,30000115,C100046,MAIN BORROWER LIMIT,INNER,N,TRIMPFILTR,LOANS AGAINST TRUST RECEIPTS,Y,Active,MAIN BORROWER LIMIT,CONTROL,134274,23108,111166,2019-10-08,2028-12-06,2024-12-31,SCI,SG
LE001,SP001,30000116,C100686,CO-BORROWER LIMIT,CONTROL,N,GMGMKTLABS,LIMIT-ASSET BACKED SECURITIES (NON-ALM),Y,Active,CO-BORROWER LIMIT,OUTER,220036,176100,43936,2017-12-14,2029-02-20,2024-12-31,SCI,SG
LE001,SP001,30000117,C100961,CO-BORROWER LIMIT,OUTER,N,TRECBCNBCND,CREDIT BILLS NEGOTIATED - DISCREPANT,Y,Active,CO-BORROWER LIMIT,OUTER,157202,128890,28312,2023-09-29,2030-09-12,2024-12-31,SCI,SG
LE001,SP001,30000118,C100376,CO-BORROWER LIMIT,OUTER,N,LEODREOD,OVERDRAFT,Y,Active,CO-BORROWER LIMIT,OUTER,50580,32699,17881,2017-08-29,2030-06-09,2024-12-31,SCI,SG
LE001,SP001,30000119,C100611,MAIN BORROWER LIMIT,OUTER,N,GMGMKTLAAR,LIMIT-ACR (CAT 3),Y,Active,MAIN BORROWER LIMIT,OUTER,510335,406653,103682,2018-08-22,2028-01-06,2024-12-31,SCI,SG
LE001,SP001,30000120,C100600,MAIN BORROWER LIMIT,OUTER,N,TRGTEEIOFG,SILENT PAYMENT GTEE - OIF,Y,Active,MAIN BORROWER LIMIT,OUTER,345218,103409,241809,2023-03-27,2027-08-01,2024-12-31,SCI,SG
LE001,SP001,30000121,C100553,CO-BORROWER LIMIT,OUTER,Y,LELOANSTLN,SHORT TERM LOANS,N,Inactive,CO-BORROWER LIMIT,OUTER,358983,208198,150785,2024-09-05,2027-10-30,2024-12-31,SCI,SG
LE001,SP001,30000122,C100271,MAIN BORROWER LIMIT,OUTER,N,LEODREAYE,LIMIT-INTRADAY OVERDRAFT,Y,Active,MAIN BORROWER LIMIT,INNER,65552,29724,35828,2020-10-18,2029-09-24,2024-12-31,SCI,SG
LE001,SP001,30000123,C100607,MAIN BORROWER LIMIT,INNER,N,GMGMKTLRBR,LIMIT-REPOS ACR (CAT 2),N,Inactive,CO-BORROWER LIMIT,INNER,661850,416308,245542,2024-07-04,2027-03-12,2024-12-31,SCI,SG
LE001,SP001,30000124,C100490,CO-BORROWER LIMIT,INNER,N,CRRISKSRWR,LIMIT-RECEIVABLE SERVICES WITHOUT RECOURSE,Y,Active,CO-BORROWER LIMIT,OUTER,40060,34425,5635,2021-03-30,2030-04-06,2024-12-31,SCI,SG
LE001,SP001,30000125,C100151,MAIN BORROWER LIMIT,OUTER,Y,TRSCFIVEPR,VENDOR PREPAY FINANCING,N,Inactive,MAIN BORROWER LIMIT,INNER,292686,114971,177715,2018-02-27,2029-10-29,2024-12-31,SCI,SG
LE001,SP001,30000126,C100301,CO-BORROWER LIMIT,CONTROL,N,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (TM - LIQUIDITY),Y,Active,CO-BORROWER LIMIT,CONTROL,1454911,925068,529843,2016-03-26,2029-12-11,2024-12-31,SCI,SG
LE001,SP001,30000127,C100738,MAIN BORROWER LIMIT,INNER,N,TROEXFINN,EXPORT INVOICE FINANCING,Y,Active,MAIN BORROWER LIMIT,INNER,60443,24712,35731,2016-09-03,2027-05-21,2024-12-31,SCI,SG
LE001,SP001,30000128,C100320,CO-BORROWER LIMIT,INNER,N,GMGMKTFLPO,LIMIT-FX PRE-SETTLEMENT - OVERALL,Y,Active,CO-BORROWER LIMIT,OUTER,92383,12204,80179,2023-11-25,2027-05-17,2024-12-31,SCI,SG
LE001,SP001,30000129,C100442,MAIN BORROWER LIMIT,CONTROL,N,TRLCISOLIS,IMPORT LCS - SECURED,N,Inactive,MAIN BORROWER LIMIT,CONTROL,179809,163799,16010,2018-07-23,2028-09-13,2024-12-31,SCI,SG
LE001,SP001,30000130,C100686,MAIN BORROWER LIMIT,INNER,N,TRGTEEFING,FINANCIAL GUARANTEES / SBLC (TRADE),N,Inactive,MAIN BORROWER LIMIT,CONTROL,98373,9473,88900,2021-08-18,2030-03-21,2024-12-31,SCI,SG
LE001,SP001,30000131,C100319,CO-BORROWER LIMIT,OUTER,N,GMGMKTM SLC,LIMIT-MARKETABLE SECURITIES (TM - CAPITAL),Y,Active,CO-BORROWER LIMIT,OUTER,34521,28049,6472,2020-12-05,2029-12-21,2024-12-31,SCI,SG
LE001,SP001,30000132,C100376,MAIN BORROWER LIMIT,INNER,N,TRLCISBBLC,BACK-TO-BACK LCS SECURED,N,Inactive,MAIN BORROWER LIMIT,CONTROL,174305,104969,69336,2017-08-25,2029-12-22,2024-12-31,SCI,SG
LE001,SP001,30000133,C100026,CO-BORROWER LIMIT,OUTER,Y,LELOANRTLN,REVOLVING TERM LOANS,N,Inactive,CO-BORROWER LIMIT,INNER,56257,20585,35672,2022-10-27,2027-08-28,2024-12-31,SCI,SG
LE001,SP001,30000134,C100579,CO-BORROWER LIMIT,OUTER,Y,CRRISKRDWR,LIMIT-RECEIVABLES DISCOUNTING-CAT5,N,Inactive,MAIN BORROWER LIMIT,INNER,261343,111815,149528,2021-01-12,2027-09-26,2024-12-31,SCI,SG
LE001,SP001,30000135,C100378,CO-BORROWER LIMIT,CONTROL,N,CRRISKLOIF,LIMIT-OIF (CAT5),N,Inactive,CO-BORROWER LIMIT,OUTER,64898,12332,52566,2016-05-24,2030-04-26,2024-12-31,SCI,SG
LE001,SP001,30000136,C100050,MAIN BORROWER LIMIT,INNER,N,TRLBDCLBD,LOCAL BILLS DISCOUNTED,Y,Active,MAIN BORROWER LIMIT,INNER,766764,226847,539917,2016-05-22,2029-09-22,2024-12-31,SCI,SG
LE001,SP001,30000137,C100116,CO-BORROWER LIMIT,INNER,Y,GMGMKTSYND,SYNDICATIONS,N,Inactive,CO-BORROWER LIMIT,CONTROL,74365,48368,25997,2024-05-06,2028-02-02,2024-12-31,SCI,SG
LE001,SP001,30000138,C100404,MAIN BORROWER LIMIT,OUTER,Y,CACOLLCHQP,CHEQUES PURCHASED,N,Inactive,MAIN BORROWER LIMIT,INNER,117940,36620,81320,2023-07-06,2026-11-23,2024-12-31,SCI,SG
LE001,SP001,30000139,C100509,CO-BORROWER LIMIT,OUTER,Y,LELOANMORT,COMMERCIAL/ INDUSTRIAL MORTGAGE,Y,Active,CO-BORROWER LIMIT,CONTROL,367146,293723,73423,2020-11-19,2027-04-04,2024-12-31,SCI,SG
LE001,SP001,30000140,C100406,MAIN BORROWER LIMIT,INNER,Y,GMGMKT PMLN,LIMIT-PRECIOUS METAL LOANS,N,Inactive,MAIN BORROWER LIMIT,CONTROL,47530,20739,26791,2020-04-27,2030-10-31,2024-12-31,SCI,SG
LE001,SP001,30000141,C100655,CO-BORROWER LIMIT,INNER,Y,TROEXFODP,EXPORT BILLS DISCOUNTING D/P,Y,Active,CO-BORROWER LIMIT,CONTROL,204323,94823,109500,2017-02-14,2028-11-18,2024-12-31,SCI,SG
LE001,SP001,30000142,C100090,CO-BORROWER LIMIT,OUTER,Y,TRLIMISTTL,LIMIT-SHORT TERM TRADE LIMIT,Y,Active,CO-BORROWER LIMIT,INNER,601476,501313,100163,2016-06-29,2028-10-03,2024-12-31,SCI,SG
LE001,SP001,30000143,C100226,CO-BORROWER LIMIT,OUTER,Y,TRRFACRECS,RECEIVABLES SERVICES,N,Inactive,CO-BORROWER LIMIT,OUTER,32614,28221,4393,2020-12-08,2028-10-27,2024-12-31,SCI,SG
LE001,SP001,30000144,C100744,MAIN BORROWER LIMIT,OUTER,Y,LELOANBEFF,PRODUCT LELOANBEFF,Y,Active,MAIN BORROWER LIMIT,CONTROL,195757,23063,172694,2016-03-10,2030-05-17,2024-12-31,SCI,SG
LE001,SP001,30000145,C100505,CO-BORROWER LIMIT,CONTROL,N,LELOANAPP,GUARANTEED INSTALLMENT LOAN,Y,Active,CO-BORROWER LIMIT,CONTROL,211056,132689,78367,2017-11-07,2028-08-30,2024-12-31,SCI,SG
LE001,SP001,30000146,C100884,CO-BORROWER LIMIT,OUTER,N,TRGTEESG,SHIPPING GUARANTEES,Y,Active,CO-BORROWER LIMIT,INNER,355692,207111,148581,2020-11-28,2029-09-12,2024-12-31,SCI,SG
LE001,SP001,30000147,C100075,CO-BORROWER LIMIT,INNER,N,LELOANMILCM,MORTGAGE LOANS-COMMERCIAL,Y,Active,CO-BORROWER LIMIT,OUTER,47242,29771,17471,2023-11-05,2030-04-20,2024-12-31,SCI,SG
LE001,SP001,30000148,C100608,CO-BORROWER LIMIT,INNER,N,LEGINTSBL C,COMMERCIAL STANDBY L/C'S,N,Inactive,CO-BORROWER LIMIT,OUTER,43457,19762,23695,2018-06-12,2030-07-04,2024-12-31,SCI,SG
LE001,SP001,30000149,C100192,CO-BORROWER LIMIT,CONTROL,N,TRIMPFATR,ACCEPTANCE AGAINST TRUST RECEIPTS,Y,Active,MAIN BORROWER LIMIT,INNER,274290,256227,18063,2023-11-29,2029-09-06,2024-12-31,SCI,SG
LE001,SP001,30000150,C100661,MAIN BORROWER LIMIT,OUTER,Y,TRIMPFINFN,IMPORT INVOICE FINANCING,Y,Active,MAIN BORROWER LIMIT,CONTROL,219034,131163,87871,2020-10-10,2028-12-10,2024-12-31,SCI,SG
LE001,SP001,30000151,C100939,CO-BORROWER LIMIT,INNER,N,LELOANBILN,BUSINESS INSTALLMENT LOANS,Y,Active,CO-BORROWER LIMIT,CONTROL,209084,132261,76823,2024-02-13,2028-09-13,2024-12-31,SCI,SG
LE001,SP001,30000152,C100096,CO-BORROWER LIMIT,INNER,Y,TRLCISOLU,IMPORT LCS - UNSECURED,N,Inactive,CO-BORROWER LIMIT,CONTROL,230141,192386,37755,2021-02-12,2027-04-23,2024-12-31,SCI,SG
LE001,SP001,30000153,C100596,MAIN BORROWER LIMIT,INNER,N,TROEXFOB,EXPORT BILLS DISCOUNTING,N,Inactive,MAIN BORROWER LIMIT,OUTER,82452,48278,34174,2023-11-27,2028-08-03,2024-12-31,SCI,SG
LE001,SP001,30000154,C100572,CO-BORROWER LIMIT,CONTROL,N,SSCUSTLOVR,LIMIT-OVERNIGHT CUSTODY SERVICES,N,Inactive,CO-BORROWER LIMIT,CONTROL,205305,194515,10790,2018-12-14,2027-05-18,2024-12-31,SCI,SG
LE001,SP001,30000155,C100661,CO-BORROWER LIMIT,CONTROL,N,GMGMKTLAR2,LIMIT-ACR (CAT 2),Y,Active,MAIN BORROWER LIMIT,INNER,218179,196994,21185,2019-05-28,2027-12-06,2024-12-31,SCI,SG
LE001,SP001,30000156,C100231,MAIN BORROWER LIMIT,OUTER,Y,LELOANTLN,TERM LOANS,N,Inactive,MAIN BORROWER LIMIT,CONTROL,79670,28130,51540,2016-04-06,2030-04-26,2024-12-31,SCI,SG
LE001,SP001,30000157,C100134,CO-BORROWER LIMIT,OUTER,Y,LELOANMLRS,MORTGAGE LOANS-RESIDENTIAL,N,Inactive,CO-BORROWER LIMIT,OUTER,1051548,735100,316448,2024-05-14,2029-02-26,2024-12-31,SCI,SG
LE001,SP001,30000158,C100373,MAIN BORROWER LIMIT,INNER,N,CRRISKCOLL,LIMIT-INDIRECT RISK-COLLATERAL,N,Inactive,MAIN BORROWER LIMIT,OUTER,261406,138704,122702,2021-05-21,2029-06-25,2024-12-31,SCI,SG
LE001,SP001,30000159,C100925,MAIN BORROWER LIMIT,INNER,N,SSCUSTLDAY,LIMIT-INTRADAY CUSTODY SERVICES,Y,Active,MAIN BORROWER LIMIT,INNER,49448,37101,12347,2019-03-21,2029-10-23,2024-12-31,SCI,SG
LE001,SP001,30000160,C100428,MAIN BORROWER LIMIT,OUTER,N,TRIMPFOIML,IMPORT LOAN,Y,Active,MAIN BORROWER LIMIT,CONTROL,313813,151424,162389,2020-09-10,2029-12-17,2024-12-31,SCI,SG
LE001,SP001,30000161,C100956,MAIN BORROWER LIMIT,CONTROL,N,TRGTEECUBG,BOND & GUARANTEES,N,Inactive,MAIN BORROWER LIMIT,OUTER,61409,18147,43262,2019-02-06,2027-09-05,2024-12-31,SCI,SG
LE001,SP001,30000162,C100850,CO-BORROWER LIMIT,OUTER,N,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (NON-TM),Y,Active,CO-BORROWER LIMIT,INNER,357569,317315,40254,2020-03-15,2027-02-25,2024-12-31,SCI,SG
LE001,SP001,30000163,C100405,CO-BORROWER LIMIT,OUTER,N,TRIMPFILTR,LOANS AGAINST TRUST RECEIPTS,Y,Active,CO-BORROWER LIMIT,INNER,518448,460248,58200,2016-11-03,2030-07-01,2024-12-31,SCI,SG
LE001,SP001,30000164,C100343,MAIN BORROWER LIMIT,OUTER,Y,GMGMKTLABS,LIMIT-ASSET BACKED SECURITIES (NON-ALM),N,Inactive,MAIN BORROWER LIMIT,OUTER,71633,52503,19130,2019-08-06,2029-05-14,2024-12-31,SCI,SG
LE001,SP001,30000165,C100630,MAIN BORROWER LIMIT,OUTER,Y,TRECBCNBCND,CREDIT BILLS NEGOTIATED - DISCREPANT,Y,Active,CO-BORROWER LIMIT,OUTER,426503,319261,107242,2022-03-11,2028-07-16,2024-12-31,SCI,SG
LE001,SP001,30000166,C100124,MAIN BORROWER LIMIT,OUTER,N,LEODREOD,OVERDRAFT,N,Inactive,MAIN BORROWER LIMIT,OUTER,245924,197481,48443,2019-04-02,2030-03-14,2024-12-31,SCI,SG
LE001,SP001,30000167,C100548,MAIN BORROWER LIMIT,CONTROL,N,GMGMKTLAAR,LIMIT-ACR (CAT 3),Y,Active,CO-BORROWER LIMIT,OUTER,370296,223410,146886,2022-02-27,2030-01-19,2024-12-31,SCI,SG
LE001,SP001,30000168,C100426,MAIN BORROWER LIMIT,CONTROL,N,TRGTEEIOFG,SILENT PAYMENT GTEE - OIF,Y,Active,MAIN BORROWER LIMIT,CONTROL,1084677,585371,499306,2016-01-14,2029-09-12,2024-12-31,SCI,SG
LE001,SP001,30000169,C100567,MAIN BORROWER LIMIT,INNER,N,LELOANSTLN,SHORT TERM LOANS,Y,Active,MAIN BORROWER LIMIT,INNER,127339,35436,91903,2024-09-03,2028-11-08,2024-12-31,SCI,SG
LE001,SP001,30000170,C100807,MAIN BORROWER LIMIT,INNER,Y,LEODREAYE,LIMIT-INTRADAY OVERDRAFT,N,Inactive,CO-BORROWER LIMIT,OUTER,76593,6885,69708,2018-09-25,2028-10-01,2024-12-31,SCI,SG
LE001,SP001,30000171,C100833,MAIN BORROWER LIMIT,CONTROL,N,GMGMKTLRBR,LIMIT-REPOS ACR (CAT 2),N,Inactive,MAIN BORROWER LIMIT,OUTER,66868,7140,59728,2016-02-25,2029-06-02,2024-12-31,SCI,SG
LE001,SP001,30000172,C100037,CO-BORROWER LIMIT,OUTER,Y,CRRISKSRWR,LIMIT-RECEIVABLE SERVICES WITHOUT RECOURSE,Y,Active,CO-BORROWER LIMIT,CONTROL,71983,29397,42586,2018-10-07,2029-07-04,2024-12-31,SCI,SG
LE001,SP001,30000173,C100259,MAIN BORROWER LIMIT,CONTROL,Y,TRSCFIVEPR,VENDOR PREPAY FINANCING,Y,Active,MAIN BORROWER LIMIT,CONTROL,150677,52545,98132,2023-06-18,2028-11-30,2024-12-31,SCI,SG
LE001,SP001,30000174,C100447,CO-BORROWER LIMIT,CONTROL,N,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (TM - LIQUIDITY),N,Inactive,CO-BORROWER LIMIT,OUTER,228925,113680,115245,2019-04-12,2028-11-29,2024-12-31,SCI,SG
LE001,SP001,30000175,C100946,CO-BORROWER LIMIT,OUTER,N,TROEXFINN,EXPORT INVOICE FINANCING,Y,Active,CO-BORROWER LIMIT,OUTER,214634,116101,98533,2021-04-03,2027-06-06,2024-12-31,SCI,SG
LE001,SP001,30000176,C100081,CO-BORROWER LIMIT,CONTROL,Y,GMGMKTFLPO,LIMIT-FX PRE-SETTLEMENT - OVERALL,Y,Active,CO-BORROWER LIMIT,OUTER,372198,249666,122532,2020-11-30,2029-05-11,2024-12-31,SCI,SG
LE001,SP001,30000177,C100043,CO-BORROWER LIMIT,CONTROL,N,TRLCISOLIS,IMPORT LCS - SECURED,Y,Active,CO-BORROWER LIMIT,OUTER,164884,19379,145505,2017-09-15,2029-02-16,2024-12-31,SCI,SG
LE001,SP001,30000178,C100372,MAIN BORROWER LIMIT,OUTER,Y,TRGTEEFING,FINANCIAL GUARANTEES / SBLC (TRADE),N,Inactive,MAIN BORROWER LIMIT,OUTER,696298,113919,582379,2022-03-18,2030-06-21,2024-12-31,SCI,SG
LE001,SP001,30000179,C100375,CO-BORROWER LIMIT,INNER,N,GMGMKTM SLC,LIMIT-MARKETABLE SECURITIES (TM - CAPITAL),Y,Active,CO-BORROWER LIMIT,INNER,124909,48066,76843,2016-04-19,2027-04-14,2024-12-31,SCI,SG
LE001,SP001,30000180,C100587,MAIN BORROWER LIMIT,CONTROL,N,TRLCISBBLC,BACK-TO-BACK LCS SECURED,Y,Active,MAIN BORROWER LIMIT,OUTER,2471088,181185,2289903,2022-10-08,2029-08-26,2024-12-31,SCI,SG
LE001,SP001,30000181,C100530,CO-BORROWER LIMIT,CONTROL,Y,LELOANRTLN,REVOLVING TERM LOANS,N,Inactive,CO-BORROWER LIMIT,OUTER,304268,288059,16209,2021-08-27,2030-09-29,2024-12-31,SCI,SG
LE001,SP001,30000182,C100938,CO-BORROWER LIMIT,OUTER,Y,CRRISKRDWR,LIMIT-RECEIVABLES DISCOUNTING-CAT5,N,Inactive,CO-BORROWER LIMIT,CONTROL,69067,31121,37946,2023-11-15,2030-09-04,2024-12-31,SCI,SG
LE001,SP001,30000183,C100990,CO-BORROWER LIMIT,CONTROL,N,CRRISKLOIF,LIMIT-OIF (CAT5),Y,Active,CO-BORROWER LIMIT,INNER,55776,45525,10251,2016-11-15,2030-10-31,2024-12-31,SCI,SG
LE001,SP001,30000184,C100949,MAIN BORROWER LIMIT,INNER,N,TRLBDCLBD,LOCAL BILLS DISCOUNTED,Y,Active,MAIN BORROWER LIMIT,OUTER,263674,69362,194312,2019-04-26,2026-12-31,2024-12-31,SCI,SG
LE001,SP001,30000185,C100369,CO-BORROWER LIMIT,INNER,N,GMGMKTSYND,SYNDICATIONS,Y,Active,CO-BORROWER LIMIT,OUTER,130162,14210,115952,2020-05-23,2029-07-15,2024-12-31,SCI,SG
LE001,SP001,30000186,C100538,CO-BORROWER LIMIT,INNER,N,CACOLLCHQP,CHEQUES PURCHASED,Y,Active,CO-BORROWER LIMIT,CONTROL,332368,38803,293565,2019-08-19,2030-08-31,2024-12-31,SCI,SG
LE001,SP001,30000187,C100529,CO-BORROWER LIMIT,OUTER,N,LELOANMORT,COMMERCIAL/ INDUSTRIAL MORTGAGE,N,Inactive,CO-BORROWER LIMIT,OUTER,261251,193587,67664,2023-05-30,2029-04-12,2024-12-31,SCI,SG
LE001,SP001,30000188,C100514,MAIN BORROWER LIMIT,OUTER,N,GMGMKT PMLN,LIMIT-PRECIOUS METAL LOANS,Y,Active,MAIN BORROWER LIMIT,INNER,151322,136603,14719,2019-01-14,2028-06-11,2024-12-31,SCI,SG
LE001,SP001,30000189,C100866,MAIN BORROWER LIMIT,INNER,Y,TROEXFODP,EXPORT BILLS DISCOUNTING D/P,N,Inactive,MAIN BORROWER LIMIT,CONTROL,69787,22509,47278,2018-11-15,2027-05-18,2024-12-31,SCI,SG
LE001,SP001,30000190,C100514,MAIN BORROWER LIMIT,CONTROL,N,TRLIMISTTL,LIMIT-SHORT TERM TRADE LIMIT,Y,Active,MAIN BORROWER LIMIT,CONTROL,35780,30835,4945,2021-01-26,2030-01-05,2024-12-31,SCI,SG
LE001,SP001,30000191,C100042,MAIN BORROWER LIMIT,OUTER,Y,TRRFACRECS,RECEIVABLES SERVICES,N,Inactive,MAIN BORROWER LIMIT,CONTROL,104139,24964,79175,2018-06-10,2029-03-10,2024-12-31,SCI,SG
LE001,SP001,30000192,C100632,MAIN BORROWER LIMIT,INNER,N,LELOANBEFF,PRODUCT LELOANBEFF,Y,Active,MAIN BORROWER LIMIT,INNER,383233,185734,197499,2017-03-05,2029-02-16,2024-12-31,SCI,SG
LE001,SP001,30000193,C100304,CO-BORROWER LIMIT,OUTER,N,LELOANAPP,GUARANTEED INSTALLMENT LOAN,Y,Active,CO-BORROWER LIMIT,INNER,201610,47100,154510,2018-01-20,2027-08-29,2024-12-31,SCI,SG
LE001,SP001,30000194,C100320,CO-BORROWER LIMIT,CONTROL,N,TRGTEESG,SHIPPING GUARANTEES,Y,Active,CO-BORROWER LIMIT,INNER,46829,24045,22784,2023-09-01,2028-08-22,2024-12-31,SCI,SG
LE001,SP001,30000195,C100247,CO-BORROWER LIMIT,OUTER,Y,LELOANMILCM,MORTGAGE LOANS-COMMERCIAL,Y,Active,CO-BORROWER LIMIT,INNER,193528,160192,33336,2020-03-02,2028-03-30,2024-12-31,SCI,SG
LE001,SP001,30000196,C100985,MAIN BORROWER LIMIT,INNER,N,LEGINTSBL C,COMMERCIAL STANDBY L/C'S,N,Inactive,MAIN BORROWER LIMIT,INNER,239262,226430,12832,2019-08-15,2029-08-25,2024-12-31,SCI,SG
LE001,SP001,30000197,C100900,CO-BORROWER LIMIT,INNER,Y,TRIMPFATR,ACCEPTANCE AGAINST TRUST RECEIPTS,N,Inactive,CO-BORROWER LIMIT,OUTER,67248,16383,50865,2020-11-24,2027-02-15,2024-12-31,SCI,SG
LE001,SP001,30000198,C100051,CO-BORROWER LIMIT,INNER,N,TRIMPFINFN,IMPORT INVOICE FINANCING,N,Inactive,CO-BORROWER LIMIT,INNER,189799,101166,88633,2023-08-26,2029-04-08,2024-12-31,SCI,SG
LE001,SP001,30000199,C100137,CO-BORROWER LIMIT,CONTROL,N,LELOANBILN,BUSINESS INSTALLMENT LOANS,Y,Active,MAIN BORROWER LIMIT,CONTROL,172509,95852,76657,2020-10-16,2029-12-15,2024-12-31,SCI,SG
LE001,SP001,30000200,C100295,MAIN BORROWER LIMIT,INNER,N,TRLCISOLU,IMPORT LCS - UNSECURED,N,Inactive,MAIN BORROWER LIMIT,CONTROL,51897,34374,17523,2023-07-11,2027-07-29,2024-12-31,SCI,SG
LE001,SP001,30000201,C100998,MAIN BORROWER LIMIT,INNER,N,TROEXFOB,EXPORT BILLS DISCOUNTING,N,Inactive,MAIN BORROWER LIMIT,INNER,232765,169794,62971,2022-08-16,2030-03-25,2024-12-31,SCI,SG
LE001,SP001,30000202,C100521,CO-BORROWER LIMIT,CONTROL,Y,SSCUSTLOVR,LIMIT-OVERNIGHT CUSTODY SERVICES,Y,Active,CO-BORROWER LIMIT,INNER,285153,147538,137615,2023-03-09,2030-04-02,2024-12-31,SCI,SG
LE001,SP001,30000203,C100914,MAIN BORROWER LIMIT,INNER,N,GMGMKTLAR2,LIMIT-ACR (CAT 2),Y,Active,MAIN BORROWER LIMIT,CONTROL,480725,343904,136821,2021-07-02,2030-03-07,2024-12-31,SCI,SG
LE001,SP001,30000204,C100344,CO-BORROWER LIMIT,CONTROL,N,LELOANTLN,TERM LOANS,Y,Active,CO-BORROWER LIMIT,CONTROL,466868,69397,397471,2020-03-08,2030-02-15,2024-12-31,SCI,SG
LE001,SP001,30000205,C100315,MAIN BORROWER LIMIT,CONTROL,N,LELOANMLRS,MORTGAGE LOANS-RESIDENTIAL,N,Inactive,MAIN BORROWER LIMIT,CONTROL,41041,23388,17653,2016-10-07,2027-02-21,2024-12-31,SCI,SG
LE001,SP001,30000206,C100597,CO-BORROWER LIMIT,OUTER,N,CRRISKCOLL,LIMIT-INDIRECT RISK-COLLATERAL,N,Inactive,CO-BORROWER LIMIT,INNER,63714,11659,52055,2017-03-22,2028-03-18,2024-12-31,SCI,SG
LE001,SP001,30000207,C100032,MAIN BORROWER LIMIT,OUTER,Y,SSCUSTLDAY,LIMIT-INTRADAY CUSTODY SERVICES,Y,Active,MAIN BORROWER LIMIT,INNER,272402,136647,135755,2017-12-31,2029-06-30,2024-12-31,SCI,SG
LE001,SP001,30000208,C100893,MAIN BORROWER LIMIT,CONTROL,Y,TRIMPFOIML,IMPORT LOAN,Y,Active,MAIN BORROWER LIMIT,CONTROL,272062,130735,141327,2020-08-18,2028-08-11,2024-12-31,SCI,SG
LE001,SP001,30000209,C100979,MAIN BORROWER LIMIT,INNER,N,TRGTEECUBG,BOND & GUARANTEES,Y,Active,MAIN BORROWER LIMIT,CONTROL,272405,180514,91891,2017-01-30,2028-05-02,2024-12-31,SCI,SG
LE001,SP001,30000210,C100624,CO-BORROWER LIMIT,OUTER,N,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (NON-TM),Y,Active,CO-BORROWER LIMIT,INNER,7669266,5706369,1962897,2016-12-13,2028-01-06,2024-12-31,SCI,SG
LE001,SP001,30000211,C100706,CO-BORROWER LIMIT,INNER,N,TRIMPFILTR,LOANS AGAINST TRUST RECEIPTS,Y,Active,CO-BORROWER LIMIT,CONTROL,288050,85294,202756,2023-06-28,2030-01-25,2024-12-31,SCI,SG
